"pid" "gender" "age" "Weight1" "Weight2" "Weight3" "time_az" "interests" "identity_AZ" "identity_US" "needs_met" "rep_ideo" "dem_ideo" "covid_affected" "covid_finance" "wear_mask" "public_mask" "k12" "college" "trump_covid" "ducey_covid" "mayor_covid" "border_wall" "imm_citizenship" "imm_hurt_az" "imm_hurt_culture" "oppose_race_protests" "interact_law" "positive_law" "registered" "plan_to_vote_pres" "vote_pres" "plan_to_vote_senate" "vote_senate" "rep_ft" "dem_ft" "rep_ft_people" "dem_ft_people" "conservative" "hispanic" "race" "christian" "income" "children"
"906" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 4 5 1 4 2 2 2 3 1 1 1 1 5 5 4 4 1 1 2 2 3 2 1 1 1 1 1 0 80 10 60 3 0 1 2 3 0
"907" 1 2 4 0.56 0.41 0.35 "5-10 years" 4 4 3 3 2 4 1 3 2 2 2 2 5 4 2 4 2 3 2 4 5 2 1 1 1 1 1 10 70 10 70 3 0 1 2 3 0
"908" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 1 2 1 3 3 3 2 1 2 1 3 3 5 4 3 4 1 1 3 2 3 1 1 1 1 1 1 0 50 0 75 3 0 1 2 3 0
"909" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 4 4 1 3 3 3 2 3 1 1 3 1 5 5 1 3 1 1 1 3 5 1 1 1 1 1 1 50 50 90 90 3 0 1 2 3 0
"910" 3 2 4 0.56 0.41 0.35 "<5 years" 1 3 1 3 3 3 2 3 2 2 3 3 2 2 2 1 1 2 2 2 3 1 1 1 3 1 3 50 20 50 50 3 0 1 2 3 0
"911" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 3 3 2 2 3 2 2 3 2 4 3 2 2 2 2 2 4 3 3 4 5 2 1 1 5 1 4 85 15 80 20 3 0 1 2 3 0
"912" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 3 1 3 2 4 2 3 1 1 4 4 5 4 1 2 1 1 1 1 5 1 1 1 1 1 1 10 50 30 50 4 0 1 2 3 0
"913" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 1 1 3 3 3 2 3 1 2 5 5 1 2 2 1 5 5 5 4 5 1 1 1 5 1 4 80 50 80 20 4 0 1 2 3 0
"914" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 4 1 2 1 5 2 3 3 5 4 4 1 2 2 1 5 3 4 4 5 1 1 1 5 1 5 95 0 55 55 4 0 1 2 3 0
"915" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 1 5 1 3 4 3 2 3 2 1 5 5 1 2 3 1 5 4 5 4 5 1 1 1 5 1 5 65 1 100 0 4 0 1 2 3 0
"916" 3 2 4 0.56 0.41 0.35 "5-10 years" 1 7 1 3 3 3 2 3 2 5 5 5 1 2 3 1 3 5 5 4 5 1 1 1 5 1 5 90 0 100 0 4 0 1 2 3 0
"917" 3 2 4 0.56 0.41 0.35 "<5 years" 4 4 1 3 2 5 2 3 2 5 5 5 1 1 3 1 5 5 5 5 5 1 1 1 5 1 5 80 10 90 10 4 0 1 2 3 0
"918" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 4 2 3 2 3 1 2 2 1 4 2 3 1 1 4 2 4 5 3 1 1 5 1 5 60 0 100 20 4 0 1 2 3 0
"919" 3 2 4 0.56 0.41 0.35 "<5 years" 1 3 2 3 3 2 2 3 2 1 2 3 4 3 3 4 2 3 3 4 5 3 1 1 3 1 4 50 20 60 30 5 0 1 2 3 0
"920" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 1 2 1 3 1 3 2 3 1 2 4 4 2 1 2 1 5 2 3 4 3 1 1 1 5 1 5 90 0 100 20 5 0 1 2 3 0
"921" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 3 1 1 3 2 3 1 3 1 1 4 4 1 1 3 1 4 4 3 4 5 1 1 1 5 1 5 75 25 85 25 5 0 1 2 3 0
"922" 3 2 4 0.56 0.41 0.35 "<5 years" 1 3 1 4 2 3 2 3 2 2 4 1 2 2 1 1 2 4 4 4 5 1 1 1 5 1 5 90 5 90 5 5 0 1 2 3 0
"923" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 1 1 3 3 5 2 3 1 1 3 3 1 1 1 1 1 2 2 5 5 1 1 1 5 1 5 80 5 95 5 5 0 1 2 3 0
"924" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 3 1 3 2 4 2 3 3 5 5 4 1 4 1 1 4 4 4 5 5 1 1 1 5 1 5 100 0 100 50 5 0 1 2 3 0
"925" 3 2 4 0.56 0.41 0.35 "5-10 years" 1 3 1 4 3 2 2 3 1 3 4 3 1 3 3 1 5 4 5 5 5 1 1 1 5 1 5 80 0 100 0 5 0 1 2 3 0
"926" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 2 1 2 2 3 2 3 1 3 4 4 1 2 4 1 4 5 5 5 5 1 1 1 5 1 5 80 0 100 0 5 0 1 2 3 0
"927" 3 2 4 3.05 0.41 1.78 "More than 10 Years" 1 2 1 2 2 4 2 3 2 5 4 4 1 1 2 1 3 3 3 5 5 1 1 1 5 1 4 90 20 100 75 5 0 4 2 3 0
"928" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 4 5 1 2 1 3 2 3 1 1 1 1 5 4 2 4 1 1 2 2 5 1 1 1 1 1 1 25 75 15 90 1 0 1 3 3 0
"929" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 3 2 3 2 3 1 1 3 3 5 5 3 4 1 2 2 2 5 1 1 1 1 1 1 5 95 5 95 1 0 1 3 3 0
"930" 1 2 4 0.56 0.41 0.35 "<5 years" 3 4 1 3 1 4 2 3 1 1 3 2 5 4 1 4 1 1 1 1 5 3 1 1 1 1 1 0 100 0 100 1 0 1 3 3 0
"931" 2 2 4 0.56 0.41 0.35 "5-10 years" 2 1 1 1 3 4 2 3 1 1 5 5 1 1 1 1 1 2 3 4 5 1 1 1 5 1 5 90 10 100 100 3 0 1 3 3 0
"932" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 4 1 4 3 3 2 3 2 3 5 4 1 2 3 1 5 2 3 4 5 1 1 1 5 1 4 80 0 100 75 5 0 1 3 3 0
"933" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 4 4 2 5 1 1 1 3 2 5 4 4 5 4 5 5 2 1 4 1 5 3 1 1 6 1 1 0 5 0 25 3 0 1 5 3 0
"934" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 3 1 2 2 3 1 1 1 1 5 5 1 5 1 1 1 1 5 1 1 1 1 1 1 0 75 0 100 1 0 1 6 3 0
"935" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 3 7 5 3 3 3 2 3 1 1 2 2 5 5 4 4 1 1 1 1 4 3 1 1 1 1 1 0 90 0 100 1 0 1 6 3 0
"936" 2 2 4 0.56 0.41 0.35 "<5 years" 4 4 3 3 1 2 2 3 1 1 1 1 5 5 1 4 1 1 3 1 4 1 1 1 1 1 1 0 50 20 60 1 0 1 6 3 0
"937" 1 2 4 0.56 0.41 0.35 "5-10 years" 3 3 1 4 2 3 2 3 1 1 1 1 5 5 5 4 2 2 2 1 5 2 1 1 1 1 1 0 80 10 80 2 0 1 6 3 0
"938" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 1 7 3 5 1 2 2 3 1 1 1 1 5 5 5 5 1 1 1 1 5 3 1 1 1 1 1 0 50 35 55 2 0 1 6 3 0
"939" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 2 3 4 3 3 4 2 3 1 1 2 2 5 2 2 2 1 1 1 1 5 1 1 1 1 1 1 0 90 50 50 3 0 1 6 3 0
"940" 1 2 4 0.56 0.41 0.35 "More than 10 Years" 3 1 1 5 3 3 2 3 1 1 1 1 5 5 2 4 1 1 1 2 5 3 1 1 1 1 1 0 100 10 100 3 0 1 6 3 0
"941" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 3 1 1 3 3 3 1 1 1 1 2 2 5 5 4 4 1 1 1 1 5 1 1 1 1 1 1 0 50 60 50 3 0 1 6 3 0
"942" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 4 3 3 2 3 1 1 2 2 5 5 1 4 1 2 2 2 5 1 1 1 1 1 1 0 50 0 50 3 0 1 6 3 0
"943" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 3 4 1 3 3 3 2 3 1 2 2 2 5 3 3 4 1 2 2 4 5 1 1 1 2 1 2 20 25 50 50 3 0 1 6 3 0
"944" 2 2 4 0.56 0.41 0.35 "More than 10 Years" 4 3 1 3 1 3 2 3 1 1 2 3 5 5 2 1 1 1 3 4 5 1 1 1 1 1 3 50 50 50 50 3 0 1 6 3 0
"945" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 2 1 3 2 3 2 3 1 2 1 1 1 1 3 1 5 2 5 5 5 1 1 1 5 1 5 70 10 100 10 4 0 1 6 3 0
"946" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 3 1 2 1 5 2 1 4 5 5 5 1 5 3 1 2 2 2 4 5 1 1 1 5 1 5 90 0 95 0 5 0 1 6 3 0
"947" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 1 1 1 3 3 3 2 3 1 1 1 1 1 1 1 1 2 4 3 4 5 1 1 1 5 1 5 90 10 100 0 5 0 1 6 3 0
"948" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 1 3 1 3 3 2 2 3 4 5 5 5 1 2 2 1 1 5 3 4 5 2 1 1 5 1 5 80 10 90 10 5 0 1 6 3 0
"949" 2 2 4 1 0.41 0.29 "More than 10 Years" 2 3 1 4 2 5 2 3 1 1 4 3 2 2 3 1 4 4 4 4 5 3 1 1 5 1 5 80 0 80 0 3 0 2 6 3 0
"950" 3 2 4 1 0.41 0.29 "More than 10 Years" 2 4 3 3 4 2 2 3 2 5 5 5 1 1 2 1 4 4 5 4 5 1 1 1 5 1 5 50 10 50 50 3 0 2 6 3 0
"951" 2 2 4 0.48 0.41 0.13 "More than 10 Years" 3 4 2 3 3 2 2 3 1 1 3 4 4 3 3 4 2 2 2 3 5 2 1 1 4 1 3 50 50 50 50 3 0 3 6 3 0
"952" 2 2 4 0.48 0.41 0.13 "More than 10 Years" 5 5 5 5 3 3 2 3 1 1 3 3 5 5 5 1 5 5 5 1 5 2 1 1 1 1 5 0 0 50 50 4 0 3 6 3 0
"953" 1 2 4 0.63 0.41 0.87 "More than 10 Years" 1 1 1 3 4 2 2 3 1 1 2 2 5 4 3 4 1 1 1 1 5 1 1 1 1 1 1 0 85 0 100 2 0 5 6 3 0
"954" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 1 1 1 5 1 5 2 3 1 1 1 1 5 5 2 4 1 1 3 4 5 1 1 1 1 1 1 0 70 0 70 2 0 1 1 4 0
"955" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 4 2 1 3 2 4 2 3 1 1 4 3 5 4 2 3 1 3 3 2 5 1 1 1 1 1 1 0 100 25 75 3 0 1 1 4 0
"956" 1 2 4 0.78 0.41 0.43 "5-10 years" 2 4 1 2 1 3 2 3 1 1 1 1 4 2 2 3 1 2 2 1 5 1 1 1 2 1 2 5 50 60 80 3 0 1 1 4 0
"957" 2 2 4 0.78 0.41 0.43 "More than 10 Years" 4 4 1 3 3 3 2 1 1 5 5 5 2 5 5 1 2 2 4 4 4 1 1 1 5 1 5 50 0 80 1 4 0 1 1 4 0
"958" 2 2 4 0.78 0.41 0.43 "More than 10 Years" 4 2 1 3 3 3 2 1 1 2 4 5 1 2 2 1 5 5 3 4 3 1 1 1 6 1 6 50 50 50 50 4 0 1 1 4 0
"959" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 2 3 1 3 3 3 2 3 2 1 2 2 5 2 2 2 1 2 3 3 5 2 1 1 2 1 2 30 10 50 50 4 0 1 1 4 0
"960" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 2 1 3 3 3 2 3 1 1 3 3 2 2 3 1 1 1 2 4 5 1 1 1 5 1 5 50 10 50 50 4 0 1 1 4 0
"961" 2 2 4 0.78 0.41 0.43 "More than 10 Years" 3 4 1 3 2 4 2 3 1 2 3 3 1 3 3 1 3 3 3 4 5 1 1 1 5 1 5 75 20 80 20 5 0 1 1 4 0
"962" 1 2 4 0.78 0.41 0.43 "5-10 years" 4 2 1 3 1 3 2 3 1 1 3 2 4 4 2 4 2 3 3 4 5 1 1 1 4 1 2 55 40 65 40 3 0 1 2 4 0
"963" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 1 1 3 1 2 2 1 1 1 2 1 5 5 3 4 1 1 1 2 5 1 1 1 1 1 1 15 85 25 75 3 0 1 2 4 0
"964" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 3 3 2 4 4 2 1 3 2 1 3 3 5 4 2 2 2 2 3 2 5 2 1 1 1 1 1 25 45 30 55 3 0 1 2 4 0
"965" 2 2 4 0.78 0.41 0.43 "More than 10 Years" 4 2 1 1 2 4 2 3 1 3 2 2 5 2 4 4 3 1 3 4 5 1 1 1 3 1 4 40 35 60 40 4 0 1 2 4 0
"966" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 2 1 3 3 3 2 3 1 2 4 4 4 3 2 4 1 2 3 4 3 1 1 1 1 1 1 50 50 50 50 4 0 1 2 4 0
"967" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 2 1 4 2 4 2 3 1 1 2 2 5 5 2 4 1 1 1 2 5 1 1 1 1 1 1 35 50 50 60 4 0 1 2 4 0
"968" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 3 1 4 4 2 2 3 1 1 1 1 5 5 3 4 2 1 2 4 5 1 1 1 1 1 1 15 85 50 50 4 0 1 2 4 0
"969" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 4 6 1 2 3 2 2 3 1 1 1 1 2 2 3 1 1 4 4 4 5 1 1 1 5 1 5 90 0 85 0 5 0 1 2 4 0
"970" 3 2 4 0.78 0.41 0.43 "<5 years" 1 3 1 3 3 3 2 3 1 1 3 2 1 1 1 1 2 4 4 4 5 1 1 1 5 1 5 100 0 100 0 5 0 1 2 4 0
"971" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 3 1 3 2 3 2 3 1 2 5 5 1 1 1 1 5 3 4 5 5 1 1 1 5 1 5 90 0 100 0 5 0 1 2 4 0
"972" 3 2 4 0.78 0.41 0.43 "<5 years" 4 2 1 4 2 3 2 3 1 1 5 4 5 2 2 2 1 1 1 5 5 1 1 1 2 1 5 25 0 25 0 4 0 1 3 4 0
"973" 3 2 4 5.43 0.41 1.56 "More than 10 Years" 3 2 1 4 3 2 2 3 1 2 2 4 4 2 2 1 1 1 1 3 5 1 1 1 5 1 5 55 15 85 35 4 1 1 3 4 0
"974" 1 2 4 0.68 0.41 0.16 "5-10 years" 4 1 2 4 3 4 2 3 1 1 3 2 5 2 1 4 1 1 2 3 5 2 1 1 1 1 1 0 100 50 100 1 0 3 5 4 0
"975" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 1 1 2 3 2 3 2 3 2 1 1 1 5 5 2 5 1 1 1 1 5 2 1 1 1 1 1 10 90 10 90 1 0 1 6 4 0
"976" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 4 4 2 3 2 4 2 3 1 1 1 1 5 5 2 5 1 1 1 1 3 1 1 1 1 1 1 3 70 6 80 2 0 1 6 4 0
"977" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 2 4 3 4 2 3 2 3 1 3 2 2 5 4 2 1 1 2 2 3 3 1 1 1 1 1 1 5 55 5 55 2 0 1 6 4 0
"978" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 5 5 2 2 1 4 2 3 2 1 3 2 5 5 5 4 1 2 3 1 4 1 1 1 1 1 1 0 77 1 90 2 0 1 6 4 0
"979" 1 2 4 0.78 0.41 0.43 "<5 years" 1 7 1 3 1 3 2 3 1 1 1 1 5 5 3 4 1 2 1 1 5 1 1 1 1 1 1 0 100 0 100 2 0 1 6 4 0
"980" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 4 4 2 3 2 2 1 3 2 1 4 4 5 4 1 4 2 1 1 1 5 1 1 1 1 1 1 20 65 50 50 3 0 1 6 4 0
"981" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 2 5 1 4 2 4 2 3 1 5 2 2 5 4 2 4 2 4 4 4 5 1 1 1 1 1 1 10 60 20 50 3 0 1 6 4 0
"982" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 3 1 1 4 1 3 2 3 1 1 1 1 5 5 2 4 1 1 3 2 5 3 1 1 1 1 1 0 80 30 80 3 0 1 6 4 0
"983" 1 2 4 0.78 0.41 0.43 "More than 10 Years" 4 5 1 3 3 2 2 3 1 2 3 3 5 4 2 4 2 2 3 3 5 4 1 1 2 1 1 20 40 10 20 4 0 1 6 4 0
"984" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 1 1 3 3 2 2 3 2 1 2 2 5 4 2 4 1 2 2 2 2 1 1 1 1 1 1 40 80 20 80 4 0 1 6 4 0
"985" 3 2 4 0.78 0.41 0.43 "<5 years" 3 5 3 3 4 2 2 3 2 2 3 3 5 4 2 4 3 2 3 2 5 2 1 1 1 1 1 55 44 33 33 4 0 1 6 4 0
"986" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 4 4 4 3 3 3 2 3 1 3 5 5 5 4 4 4 5 5 5 4 5 1 1 1 5 1 5 1 0 1 0 4 0 1 6 4 0
"987" 3 2 4 0.78 0.41 0.43 "More than 10 Years" 1 1 1 3 3 3 1 3 1 1 3 3 4 3 2 2 2 2 3 4 5 1 1 1 5 1 5 60 10 90 10 5 0 1 6 4 0
"988" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 2 2 1 1 1 4 1 3 1 5 5 5 1 1 2 1 3 3 4 4 5 1 1 1 5 1 5 99 1 99 1 5 0 1 1 2 1
"989" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 3 2 3 3 4 2 3 1 1 1 1 5 5 3 4 1 1 1 2 5 1 1 1 1 1 1 0 100 30 100 2 0 1 2 2 1
"990" 1 2 4 0.57 0.41 0.35 "More than 10 Years" 1 1 1 2 1 3 2 3 1 2 2 3 5 4 2 4 1 1 1 1 4 1 1 1 1 1 1 0 100 50 90 3 0 1 2 2 1
"991" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 5 2 4 3 3 2 3 1 2 5 4 4 4 5 2 5 4 4 4 5 5 1 1 5 1 4 75 0 75 25 4 0 1 6 2 1
"992" 3 2 4 0.56 0.41 0.35 "More than 10 Years" 4 5 1 4 1 2 2 1 1 2 4 1 5 2 2 4 1 1 2 1 5 2 1 1 1 1 1 30 35 15 40 3 0 1 2 3 1
"993" 2 2 4 0.78 0.41 0.43 "More than 10 Years" 4 1 1 4 2 4 2 3 1 1 4 4 4 2 2 1 4 5 3 4 5 1 1 1 3 1 4 51 25 51 25 3 0 1 1 4 1
"994" 3 2 4 0.78 0.41 0.43 "5-10 years" 1 5 1 4 2 4 1 3 1 2 5 2 2 2 4 1 3 5 4 4 3 1 1 1 5 1 5 90 20 100 10 4 0 1 1 4 1
"995" 1 2 1 6.08 5.78 14.99 "More than 10 Years" 3 1 4 5 3 3 1 1 1 1 3 3 5 1 3 5 1 1 3 5 5 3 0 5 1 5 1 0 100 0 50 5 1 1 1 1 0
"996" 2 2 3 4.77 0.84 10.05 "More than 10 Years" 5 4 4 3 3 4 2 1 1 1 1 1 4 5 5 2 2 1 3 4 5 3 0 2 2 2 3 50 50 50 50 2 0 4 1 1 0
"997" 3 2 3 4.77 0.41 6.14 "More than 10 Years" 5 1 1 2 5 5 2 3 1 1 1 1 1 1 2 1 5 5 5 4 2 1 0 1 5 1 2 100 100 100 0 3 0 4 1 1 0
"998" 1 1 2 6.86 3.16 15.03 "More than 10 Years" 2 3 1 4 3 3 2 1 1 1 5 5 5 2 3 5 1 1 3 5 5 5 0 3 1 3 1 75 95 10 100 2 1 5 1 1 0
"999" 1 2 4 0.87 0.41 0.52 "More than 10 Years" 1 2 1 3 4 4 2 1 1 2 4 2 5 5 2 5 2 2 2 2 5 1 1 1 1 1 1 20 50 20 50 3 0 1 2 1 0
"1000" 1 2 4 0.87 0.63 1.32 "More than 10 Years" 1 1 1 1 3 3 2 1 1 1 2 1 5 5 1 4 1 1 1 1 4 3 1 1 1 1 1 1 85 0 85 3 0 1 2 1 0
"1001" 1 2 4 0.87 0.41 1.62 "5-10 years" 2 1 1 2 3 3 1 3 1 1 3 3 1 5 4 1 3 1 3 3 5 4 0 3 5 2 3 50 50 50 50 3 0 1 2 1 0
"1002" 2 2 4 0.87 0.41 1.62 "More than 10 Years" 5 4 1 3 3 3 1 1 1 1 1 1 3 5 5 4 1 1 1 5 5 3 1 1 2 1 1 0 10 0 0 3 0 1 2 1 0
"1003" 2 2 3 0.87 0.84 2.43 "More than 10 Years" 3 1 1 2 3 5 1 3 5 4 5 5 1 2 4 2 2 3 4 3 4 5 1 1 3 3 3 50 50 50 50 3 0 1 2 1 0
"1004" 3 1 4 0.87 0.31 0.35 "More than 10 Years" 2 1 1 3 3 3 3 3 3 1 3 4 1 1 3 1 5 5 5 5 1 1 1 1 3 3 3 85 85 100 100 3 0 1 2 1 0
"1005" 2 1 4 0.87 0.41 0.9 "More than 10 Years" 1 2 1 3 1 5 2 3 1 1 4 4 1 2 1 1 2 1 4 4 5 1 0 5 3 5 3 50 0 50 50 5 0 1 2 1 0
"1006" 3 1 3 0.87 0.63 0.35 "More than 10 Years" 1 2 1 4 2 3 2 1 2 5 4 4 2 2 3 1 2 4 2 4 5 1 1 1 5 1 5 75 30 90 90 5 0 1 2 1 0
"1007" 3 1 4 0.87 0.41 0.9 "More than 10 Years" 1 1 1 3 3 3 2 1 5 5 5 5 1 4 2 1 2 3 3 5 5 1 1 1 5 1 5 70 0 100 30 5 0 1 2 1 0
"1008" 3 2 4 6.08 0.41 3.06 "More than 10 Years" 1 4 1 3 3 4 2 3 1 1 1 3 1 1 1 4 1 1 3 5 4 1 1 1 5 1 5 80 0 100 100 5 1 1 2 1 0
"1009" 3 2 1 6.08 5.78 6 "More than 10 Years" 3 1 1 1 1 1 2 3 1 5 5 5 1 2 5 1 3 3 3 2 5 5 1 1 5 1 5 85 0 35 0 5 1 1 2 1 0
"1010" 1 1 3 1.56 0.63 1.62 "More than 10 Years" 4 3 1 5 3 3 2 1 1 1 2 1 5 5 2 5 1 1 1 1 5 3 1 1 1 1 1 0 100 0 100 1 0 2 2 1 0
"1011" 1 1 3 4.77 0.84 4.11 "More than 10 Years" 2 1 1 3 2 3 2 3 1 1 3 3 4 3 3 3 1 2 2 1 3 1 1 1 1 1 2 50 50 50 50 2 0 4 2 1 0
"1012" 2 1 2 0.98 2.37 2.97 "More than 10 Years" 4 6 2 4 1 3 2 1 1 1 5 1 2 2 2 1 1 1 3 4 5 5 0 5 4 5 3 50 50 50 50 3 0 5 2 1 0
"1013" 3 2 3 0.98 0.63 3.29 "5-10 years" 1 1 1 2 1 2 2 3 3 5 5 3 1 1 1 1 1 3 4 5 3 1 1 1 5 1 5 75 0 90 5 5 0 5 2 1 0
"1014" 3 2 2 6.86 5.78 37.42 "<5 years" 3 7 4 2 3 3 2 3 1 1 2 2 2 2 2 4 1 1 1 2 5 2 0 4 3 3 3 50 70 60 50 3 1 5 2 1 0
"1015" 2 1 2 6.86 3.16 5.61 "More than 10 Years" 1 2 1 1 3 3 2 3 1 1 1 1 1 5 1 1 4 4 3 3 5 1 1 4 3 2 3 75 50 90 35 5 1 5 2 1 0
"1016" 1 1 3 0.87 0.84 0.6 "5-10 years" 2 3 2 3 3 2 2 1 1 1 1 1 2 4 2 4 1 1 1 2 5 3 1 1 1 2 3 10 50 25 60 1 0 1 5 1 0
"1017" 3 1 3 0.87 0.84 0.9 "5-10 years" 5 7 4 1 1 3 1 1 1 1 1 1 5 5 5 4 1 1 3 1 1 1 1 1 1 5 3 40 40 60 50 1 0 1 5 1 0
"1018" 1 1 3 0.87 0.63 1.98 "More than 10 Years" 3 2 2 1 4 3 2 3 4 3 1 1 5 3 3 4 3 1 1 3 5 3 1 1 1 1 1 0 99 0 90 3 0 1 5 1 0
"1019" 2 1 3 0.87 0.63 0.23 "More than 10 Years" 3 4 3 3 3 3 2 3 1 2 2 4 3 3 2 2 2 2 2 2 4 2 1 2 3 2 3 50 50 50 50 3 0 1 5 1 0
"1020" 1 1 3 0.87 0.63 1.32 "More than 10 Years" 2 2 1 3 3 3 2 3 1 1 3 2 5 5 3 5 3 3 3 4 5 3 1 1 1 3 1 0 100 0 100 5 0 1 5 1 0
"1021" 3 1 4 0.87 0.31 0.5 "More than 10 Years" 4 1 1 2 3 1 1 3 1 1 4 5 1 1 1 1 5 5 5 1 5 1 1 1 5 1 5 40 10 70 10 5 0 1 5 1 0
"1022" 2 1 1 6.08 5.78 14.99 "More than 10 Years" 4 1 1 2 3 5 1 1 1 1 1 1 3 2 2 5 2 1 3 1 5 3 1 2 2 3 4 50 5 50 5 4 1 1 5 1 0
"1023" 1 1 3 1.56 0.84 1.32 "More than 10 Years" 3 5 1 3 3 5 2 3 2 3 1 1 5 3 3 3 3 3 3 4 2 1 1 1 1 1 4 100 100 100 50 3 0 2 5 1 0
"1024" 1 1 3 0.87 0.63 0.6 "More than 10 Years" 3 2 1 3 1 3 1 3 2 2 1 1 5 4 2 4 1 2 2 1 5 1 1 1 1 1 1 30 60 30 70 1 0 1 6 1 0
"1025" 2 2 4 0.87 0.41 0.35 "More than 10 Years" 1 7 1 3 1 2 2 3 1 4 3 5 1 1 2 1 2 1 3 4 3 1 1 1 5 1 5 100 0 75 0 3 0 1 6 1 0
"1026" 3 1 3 0.87 0.41 0.35 "More than 10 Years" 5 7 1 3 1 3 2 3 1 1 5 5 1 5 5 1 3 5 3 5 5 1 1 1 5 3 3 1 0 100 0 3 0 1 6 1 0
"1027" 3 1 4 0.87 0.41 0.23 "More than 10 Years" 3 1 1 3 3 3 2 1 1 1 1 1 5 4 3 5 2 5 3 5 5 1 1 3 3 1 5 20 20 50 50 3 0 1 6 1 0
"1028" 3 1 3 0.87 0.63 1.32 "More than 10 Years" 1 3 1 3 3 3 1 3 2 3 3 3 2 3 3 1 4 4 3 5 4 1 1 1 5 3 4 50 10 60 40 5 0 1 6 1 0
"1029" 3 1 3 0.87 0.63 0.52 "<5 years" 2 1 1 3 2 4 2 3 1 2 2 2 1 2 4 1 2 3 3 4 5 1 1 1 5 1 5 80 20 100 50 5 0 1 6 1 0
"1030" 1 2 4 1.56 0.41 1.98 "More than 10 Years" 4 4 1 5 3 3 2 3 1 1 1 1 5 5 2 4 1 1 2 1 5 4 1 1 1 1 1 0 75 50 75 3 0 2 6 1 0
"1031" 1 2 2 6.86 5.78 37.42 "More than 10 Years" 3 4 5 4 1 4 1 3 1 1 1 1 5 5 5 5 1 1 1 2 5 3 1 1 1 1 1 0 95 0 100 2 1 5 6 1 0
"1032" 2 2 4 6.86 0.63 15.11 "More than 10 Years" 4 3 1 3 5 4 2 1 1 2 4 4 5 2 3 5 1 2 2 2 5 1 0 2 2 2 2 56 57 50 55 5 1 5 6 1 0
"1033" 3 2 4 0.57 0.41 0.35 "More than 10 Years" 1 2 1 2 1 3 2 3 2 5 5 5 1 2 2 1 2 2 3 5 2 1 1 1 5 1 5 75 0 90 0 5 0 1 1 2 0
"1034" 3 1 3 0.57 0.63 0.35 "More than 10 Years" 3 2 1 3 3 5 2 3 2 4 5 5 1 1 3 1 5 3 1 5 5 1 1 1 5 1 5 90 0 50 30 5 0 1 1 2 0
